3.600000000000000000e+01,3.300000000000000000e+01,2.800000000000000000e+01,6.000000000000000000e+00
4.300000000000000000e+01,9.900000000000000000e+01,2.200000000000000000e+01,1.200000000000000000e+01
2.800000000000000000e+01,2.200000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00
