4.441680731988984334e-05,4.441680731988984334e-05,3.553344585591187293e-02,4.441680731988984334e-05,1.599005063516034386e-01,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,5.774184951585679126e-01,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,4.441680731988984334e-05,2.665008439193390297e-02,2.220840365994492319e-02,8.883361463977969275e-02,8.883361463977969275e-02
8.917424647761727091e-05,8.917424647761727091e-05,3.566969859104690554e-02,3.566969859104690554e-02,1.070090957731407166e-01,3.566969859104691110e-01,5.350454788657035832e-02,5.350454788657035832e-02,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,3.566969859104691110e-01,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05
5.351409204423831362e-02,3.567606136282554241e-02,8.919015340706387175e-05,8.919015340706387175e-05,1.783803068141277259e-01,8.919015340706387175e-05,1.783803068141277259e-01,1.783803068141277259e-01,8.919015340706387175e-05,8.919015340706387175e-05,8.919015340706387175e-05,8.919015340706387175e-05,2.140563681769532822e-01,8.919015340706387175e-05,8.919015340706387175e-05,1.070281840884766272e-01,8.919015340706387175e-05,8.919015340706387175e-05,2.675704602211915681e-02,8.919015340706387175e-05,2.675704602211915681e-02
8.917424647761727091e-05,3.566969859104690554e-02,8.917424647761727091e-05,8.917424647761727091e-05,3.566969859104691110e-01,1.070090957731407166e-01,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,5.350454788657035832e-02,5.350454788657035832e-02,8.917424647761727091e-05,3.566969859104690554e-02,8.917424647761727091e-05,3.566969859104691110e-01,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05,8.917424647761727091e-05
5.759262814359761978e-02,2.559672361937672183e-02,2.079733794074358488e-01,4.159467588148716977e-01,1.599795226211044952e-05,1.119856658347731654e-01,1.599795226211044952e-05,1.599795226211044952e-05,3.199590452422090142e-02,1.599795226211044952e-05,1.599795226211044952e-05,1.599795226211044952e-05,5.279324246496448075e-02,9.598771357266269386e-03,3.199590452422090142e-02,1.599795226211044952e-05,1.599795226211044952e-05,3.199590452422090142e-02,1.599795226211045114e-03,9.598771357266269386e-03,1.119856658347731689e-02
2.499187763976707923e-05,6.497888186339439986e-01,2.499187763976707923e-05,3.998700422362732460e-02,1.749431434783695616e-01,2.499187763976707923e-05,2.499187763976707923e-05,2.499187763976707923e-05,1.499512658386024586e-02,2.499187763976707923e-05,2.499187763976707923e-05,1.499512658386024586e-02,4.998375527953415574e-03,7.497563291930124663e-02,2.499187763976707923e-05,2.499187763976707923e-05,2.499187763976707874e-02,2.499187763976707923e-05,2.499187763976707923e-05,2.499187763976707923e-05,2.499187763976707923e-05
4.441680731988983656e-05,3.553344585591186600e-02,5.774184951585678016e-01,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,1.110420182997245847e-01,8.883361463977966499e-02,4.441680731988983656e-05,8.883361463977966499e-03,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,1.510171448876254374e-01,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,2.665008439193389950e-02,4.441680731988983656e-05
4.441680731988983656e-05,3.553344585591186600e-02,5.774184951585678016e-01,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,1.110420182997245847e-01,4.441680731988983656e-05,4.441680731988983656e-05,8.883361463977966499e-03,4.441680731988983656e-05,8.883361463977966499e-02,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,1.510171448876254374e-01,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,4.441680731988983656e-05,2.665008439193389950e-02
2.708999295660182718e-05,2.708999295660182718e-05,2.708999295660182718e-05,2.708999295660182718e-05,3.521699084358237419e-01,2.167199436528146131e-02,3.521699084358237419e-01,2.708999295660182718e-05,2.708999295660182718e-05,2.708999295660182718e-05,2.167199436528146131e-02,6.772498239150456789e-02,2.708999295660182718e-05,9.210597605244622010e-02,2.708999295660182718e-05,2.708999295660182718e-05,2.708999295660182718e-05,2.708999295660182718e-05,2.708999295660182718e-05,9.210597605244622010e-02,2.708999295660182718e-05
4.441680731988982301e-05,4.441680731988982301e-05,4.441680731988982301e-05,3.553344585591185906e-02,4.441680731988982301e-05,4.441680731988982301e-05,4.441680731988982301e-05,8.883361463977964764e-03,4.441680731988982301e-05,4.441680731988982301e-05,1.110420182997245570e-01,2.665008439193389256e-02,5.774184951585676906e-01,4.441680731988982301e-05,1.510171448876254097e-01,4.441680731988982301e-05,4.441680731988982301e-05,4.441680731988982301e-05,4.441680731988982301e-05,4.441680731988982301e-05,8.883361463977965111e-02
