4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,9.990009990009989238e-01,4.995004995004995001e-05
1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,4.998812781964284135e-01,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,4.998812781964284135e-01,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05
1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,2.499468862866640884e-01,1.249734431433320518e-05,2.499468862866640884e-01,2.499468862866640884e-01,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,2.499468862866640884e-01,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05,1.249734431433320518e-05
1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,4.998812781964284135e-01,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,4.998812781964284135e-01,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05,1.249703195491070995e-05
1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,3.332333633243360627e-01,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05,3.332333633243360627e-01,1.666166816621680486e-05,1.666166816621680486e-05,3.332333633243360627e-01,1.666166816621680486e-05,1.666166816621680486e-05,1.666166816621680486e-05
2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,7.496439191384094425e-01,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698142e-01,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05
4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,9.990009990009984797e-01,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05
4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,9.990009990009984797e-01,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05,4.995004995004992290e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,9.990009990009991458e-01
4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,4.995004995004995001e-05,9.990009990009989238e-01,4.995004995004995001e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999700044993250880e-01,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,1.999700044993250880e-01,1.999700044993250880e-01,1.999700044993250880e-01,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966256258e-06,9.998500224966254402e-02,9.998500224966256258e-06,9.998500224966254402e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05,9.990009990009987018e-01,4.995004995004993645e-05,4.995004995004993645e-05,4.995004995004993645e-05
2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,7.496439191384094425e-01,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698142e-01,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05,2.498813063794698173e-05
9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682332e-01,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05,9.980039920159682781e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,4.995004995004995678e-05,9.990009990009991458e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
