3.934839065082236970e-05,3.934839065082236970e-05,3.934839065082236970e-05,3.934839065082237214e-02,3.934839065082236970e-05,3.934839065082236970e-05,3.147871252065789771e-02,3.934839065082236970e-05,1.180451719524671095e-01,2.124813095144408026e-01,3.934839065082236970e-05,3.934839065082236970e-05,1.495238844731250072e-01,3.934839065082236970e-05,2.360903439049342190e-01,3.934839065082236970e-05,3.934839065082236970e-05,3.934839065082236970e-05,3.934839065082236970e-05,2.124813095144408026e-01,3.934839065082236970e-05
3.701921297153222057e-05,3.701921297153222057e-05,3.701921297153222057e-05,3.701921297153222057e-05,3.701921297153222057e-05,3.701921297153221851e-02,3.701921297153222057e-05,1.406730092918224151e-01,1.999037500462739758e-01,3.701921297153221851e-02,3.701921297153222057e-05,3.701921297153222057e-05,1.406730092918224151e-01,1.110576389145966486e-01,3.701921297153222057e-05,3.701921297153222057e-05,1.110576389145966486e-01,3.701921297153222057e-05,3.701921297153222057e-05,3.701921297153222057e-05,2.221152778291932972e-01
9.277075316107752379e-02,1.717976910390324425e-05,9.277075316107752379e-02,2.748763056624518863e-02,1.443100604727872438e-01,1.374381528312259432e-02,1.717976910390324425e-05,1.717976910390324425e-05,1.717976910390324425e-05,9.277075316107752379e-02,9.277075316107752379e-02,9.277075316107752379e-02,1.717976910390324425e-05,2.576965365585486348e-02,1.030786146234194539e-01,1.717976910390324425e-05,2.576965365585486348e-02,1.717976910390324425e-05,9.792468389224849579e-02,1.717976910390324425e-05,9.792468389224849579e-02
2.839940929228671872e-05,2.839940929228671872e-05,2.839940929228671872e-05,2.839940929228671872e-05,2.839940929228671959e-02,1.618766329660343006e-01,2.839940929228671872e-05,2.839940929228671872e-05,1.703964557537203106e-01,2.839940929228671872e-05,2.839940929228671872e-05,8.519822787686015531e-02,1.419970464614335980e-02,2.839940929228671872e-05,1.277973418152902330e-01,1.618766329660343006e-01,7.951834601840281069e-02,1.703964557537203106e-01,2.839940929228671872e-05,2.839940929228671872e-05,2.839940929228671872e-05
1.729804532087874617e-05,1.729804532087874617e-05,1.729804532087874617e-05,1.314651444386784607e-01,6.573257221933923033e-02,1.729804532087874617e-05,1.729804532087874617e-05,1.729804532087874617e-05,1.729804532087874617e-05,1.037882719252724573e-01,1.037882719252724573e-01,1.729804532087874617e-05,3.459609064175749038e-02,1.297353399065905855e-01,1.729804532087874617e-05,4.497491783428473472e-02,7.784120394395434295e-02,1.868188894654904397e-01,8.649022660439372595e-03,1.729804532087874617e-05,1.124372945857118195e-01
2.499187763976708600e-05,1.899382700622298248e-01,4.998375527953417136e-02,2.499187763976708600e-05,2.499187763976708600e-05,2.499187763976708600e-05,1.499512658386024933e-01,1.499512658386024933e-01,2.499187763976708600e-05,2.499187763976708600e-05,2.499187763976708600e-05,2.499187763976708600e-05,2.499187763976708600e-05,2.024342088821133867e-01,1.149626371429285643e-01,2.499187763976708600e-05,6.747806962737112890e-02,7.497563291930124663e-02,2.499187763976708600e-05,2.499187763976708600e-05,2.499187763976708600e-05
6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,1.232565682776516486e-01,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,1.946156341226078501e-01,3.243593902043464400e-02,2.984106389879987442e-01,2.270515731430425010e-01,1.232565682776516486e-01,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05,6.487187804086929689e-05
3.701647233018692806e-02,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,1.406625948547103044e-01,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,2.220988339811215406e-01,3.405515454377197604e-01,3.701647233018692806e-02,3.701647233018692470e-05,3.701647233018692470e-05,3.701647233018692470e-05,2.220988339811215406e-01,3.701647233018692470e-05
1.300034211426616404e-01,6.842285323297982386e-05,3.421142661648991085e-02,6.842285323297982386e-05,2.736914129319192521e-02,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,3.352719808416010916e-01,6.842285323297982386e-05,1.026342798494697117e-01,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,6.842285323297982386e-05,3.694834074580909955e-01
1.406678018805063712e-01,3.701784260013325632e-05,3.701784260013325632e-05,3.701784260013325632e-05,3.701784260013325778e-02,3.701784260013325632e-05,3.701784260013325778e-02,3.701784260013325632e-05,2.221070556007995467e-01,3.701784260013325632e-05,1.406678018805063712e-01,3.701784260013325632e-05,3.701784260013325632e-05,3.701784260013325632e-05,3.701784260013325632e-05,3.701784260013325632e-05,3.701784260013325632e-05,2.221070556007995467e-01,3.701784260013325632e-05,3.701784260013325632e-05,1.998963500407195948e-01
9.256565549707755636e-02,2.644733014202216208e-05,1.322366507101108146e-02,2.644733014202216208e-05,3.702626219883102532e-02,2.644733014202216208e-05,2.644733014202216208e-05,2.644733014202216292e-02,2.644733014202216208e-05,1.004998545396842136e-01,2.644733014202216208e-05,1.586839808521329498e-01,1.295919176959085817e-01,2.644733014202216208e-05,1.983549760651661942e-01,2.644733014202216208e-05,2.644733014202216208e-05,2.644733014202216208e-05,1.004998545396842136e-01,1.428155827669196631e-01,2.644733014202216208e-05
