6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,2.499781269138950379e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,1.249890634569475190e-01,1.249890634569475190e-01,1.249890634569475190e-01
4.166423625288524915e-06,4.166423625288524915e-06,1.666569450115409912e-01,1.666569450115409912e-01,1.666569450115409912e-01,1.666569450115409912e-01,8.332847250577049558e-02,8.332847250577049558e-02,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,1.666569450115409912e-01,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06
8.332916687498959085e-02,1.666583337499791817e-01,4.166458343749480188e-06,4.166458343749480188e-06,8.332916687498959085e-02,4.166458343749480188e-06,8.332916687498959085e-02,8.332916687498959085e-02,4.166458343749480188e-06,4.166458343749480188e-06,4.166458343749480188e-06,4.166458343749480188e-06,2.499875006249687726e-01,4.166458343749480188e-06,4.166458343749480188e-06,1.666583337499791817e-01,4.166458343749480188e-06,4.166458343749480188e-06,4.166458343749479543e-02,4.166458343749480188e-06,4.166458343749479543e-02
4.166423625288524915e-06,1.666569450115409912e-01,4.166423625288524915e-06,4.166423625288524915e-06,1.666569450115409912e-01,1.666569450115409912e-01,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,8.332847250577049558e-02,8.332847250577049558e-02,4.166423625288524915e-06,1.666569450115409912e-01,4.166423625288524915e-06,1.666569450115409912e-01,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06,4.166423625288524915e-06
9.999800003999920195e-02,9.999800003999920195e-02,4.999900001999960097e-02,9.999800003999920195e-02,2.499950000999980087e-06,1.499970000599988029e-01,2.499950000999980087e-06,2.499950000999980087e-06,4.999900001999960097e-02,2.499950000999980087e-06,2.499950000999980087e-06,2.499950000999980087e-06,1.499970000599988029e-01,4.999900001999960097e-02,4.999900001999960097e-02,2.499950000999980087e-06,2.499950000999980087e-06,4.999900001999960097e-02,2.499950000999980049e-02,4.999900001999960097e-02,7.499850002999940146e-02
4.166440984446676102e-06,1.666576393778670395e-01,4.166440984446676102e-06,1.666576393778670395e-01,2.499864590668005315e-01,4.166440984446676102e-06,4.166440984446676102e-06,4.166440984446676102e-06,8.332881968893351976e-02,4.166440984446676102e-06,4.166440984446676102e-06,8.332881968893351976e-02,8.332881968893351976e-02,1.249932295334002658e-01,4.166440984446676102e-06,4.166440984446676102e-06,4.166440984446675988e-02,4.166440984446676102e-06,4.166440984446676102e-06,4.166440984446676102e-06,4.166440984446676102e-06
6.249453172847376008e-06,1.249890634569475190e-01,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,2.499781269138950379e-01,1.249890634569475190e-01,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06
6.249453172847376008e-06,1.249890634569475190e-01,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,2.499781269138950379e-01,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01
6.249453172847377702e-06,6.249453172847377702e-06,6.249453172847377702e-06,6.249453172847377702e-06,1.249890634569475467e-01,1.249890634569475467e-01,1.249890634569475467e-01,6.249453172847377702e-06,6.249453172847377702e-06,6.249453172847377702e-06,1.249890634569475467e-01,2.499781269138950934e-01,6.249453172847377702e-06,1.249890634569475467e-01,6.249453172847377702e-06,6.249453172847377702e-06,6.249453172847377702e-06,6.249453172847377702e-06,6.249453172847377702e-06,1.249890634569475467e-01,6.249453172847377702e-06
6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,2.499781269138950379e-01,1.249890634569475190e-01,1.249890634569475190e-01,6.249453172847376008e-06,1.249890634569475190e-01,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,6.249453172847376008e-06,1.249890634569475190e-01
